Order_Date,Time,Aging,Customer_Id,Gender,Device_Type,Customer_Login_type,Product_Category,Product,Sales,Quantity,Discount,Profit,Shipping_Cost,Order_Priority,Payment_method
11/7/2018,11:39:21,3,62280,Female,Web,Member,Fashion,Formal Shoes,213,2,0.5,111.7,11.2,Medium,credit_card
11/7/2018,22:05:44,5,72629,Female,Web,Member,Fashion,Shirts,196,2,0.3,104.2,10.4,Medium,credit_card
11/7/2018,11:15:48,3,88389,Male,Web,Guest,Fashion,Running Shoes,224,1,0.2,139.5,14,High,e_wallet
11/7/2018,20:25:11,3,66093,Female,Mobile,Member,Fashion,Shirts,196,3,0.3,98.4,9.8,Medium,credit_card
11/7/2018,19:18:52,7,92011,Male,Web,Member,Fashion,Jeans,218,1,0.1,135.8,13.6,High,credit_card
11/7/2018,17:07:38,1,72551,Female,Web,Member,Fashion,Titak watch,228,2,0.1,143.4,14.3,Medium,credit_card
11/7/2018,12:16:16,7,75363,Female,Web,Member,Fashion,Fossil Watch,159,2,0.4,66.3,6.6,Low,credit_card
11/7/2018,17:41:16,6,76670,Female,Web,Member,Fashion,Sports Wear,85,4,0.2,21.3,2.1,High,credit_card
11/7/2018,11:02:05,5,90207,Female,Web,Member,Fashion,Casula Shoes,122,3,0.2,34.7,3.5,Medium,credit_card
11/7/2018,13:54:50,5,64358,Female,Web,Member,Fashion,Casula Shoes,122,4,0.3,27.4,2.7,High,money_order
11/7/2018,11:01:39,2,94138,Female,Web,Member,Fashion,Jeans,218,3,0.4,111.8,11.2,High,credit_card
11/7/2018,14:07:24,9,64831,Female,Web,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,Medium,e_wallet
11/7/2018,8:17:03,1,87895,Female,Web,Member,Fashion,Jeans,218,5,0.3,105.3,10.5,Low,money_order
11/7/2018,12:02:20,6,64242,Female,Web,Member,Fashion,Fossil Watch,159,4,0.3,59.9,6,Medium,credit_card
11/7/2018,13:04:36,7,99903,Female,Web,Member,Fashion,Shirts,196,2,0.1,112.1,11.2,High,money_order
11/7/2018,21:53:39,5,88724,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,110.4,11,Medium,debit_card
11/7/2018,10:42:56,10,92086,Female,Web,Member,Fashion,Casula Shoes,122,4,0.2,32.2,3.2,Low,money_order
11/7/2018,15:50:22,5,75121,Female,Web,Member,Fashion,Formal Shoes,213,3,0.4,107.4,10.7,High,debit_card
11/7/2018,8:24:29,8,89781,Female,Web,Member,Fashion,Sneakers,62,3,0.2,20.7,2.1,High,credit_card
11/7/2018,10:20:26,9,94493,Female,Web,Member,Fashion,Casula Shoes,122,3,0.5,23.7,2.4,Medium,credit_card
11/7/2018,9:17:48,8,75327,Female,Web,Member,Fashion,Sports Wear,85,2,0.1,3.3,0.3,Medium,credit_card
11/7/2018,11:18:25,1,84350,Female,Web,Member,Fashion,Titak watch,228,2,0.3,134.3,13.4,Medium,credit_card
11/7/2018,10:47:57,5,87873,Female,Web,Member,Fashion,Jeans,218,1,0.3,131.5,13.1,Medium,e_wallet
11/7/2018,0:28:26,6,62341,Female,Web,Member,Fashion,Sports Wear,85,1,0.4,1.6,0.2,Medium,credit_card
11/7/2018,12:44:28,10,69977,Female,Web,Member,Fashion,Casula Shoes,122,2,0.2,37.1,3.7,Medium,credit_card
11/7/2018,10:14:35,10,78534,Female,Web,Member,Fashion,Casula Shoes,122,4,0.1,37.1,3.7,High,money_order
11/7/2018,1:29:46,1,76990,Female,Web,Member,Fashion,Running Shoes,224,3,0.4,117.1,11.7,Medium,credit_card
11/7/2018,13:02:20,5,68631,Female,Web,Member,Fashion,Titak watch,228,2,0.3,134.3,13.4,Medium,credit_card
11/7/2018,9:26:26,1,69518,Female,Web,Member,Fashion,Sports Wear,85,5,0.2,17,1.7,High,credit_card
11/7/2018,19:39:09,7,64805,Female,Web,Member,Fashion,Casula Shoes,122,2,0.3,34.7,3.5,Low,credit_card
11/7/2018,8:16:01,4,89601,Female,Mobile,Member,Fashion,Sneakers,62,5,0.3,12.4,1.2,Medium,money_order
11/7/2018,11:29:18,3,60965,Female,Web,Member,Fashion,T - Shirts,248,4,0.3,138.2,13.8,High,credit_card
11/7/2018,13:03:49,5,60777,Female,Web,Member,Fashion,Formal Shoes,213,2,0.5,111.7,11.2,Medium,credit_card
11/7/2018,14:10:09,6,68217,Male,Web,Member,Fashion,Titak watch,228,4,0.5,102.4,10.2,Medium,money_order
11/7/2018,16:07:57,5,74919,Female,Web,Member,Fashion,Sneakers,62,2,0.2,31,3.1,High,credit_card
11/7/2018,7:48:37,10,81924,Female,Web,Member,Fashion,Suits,109,4,0.3,15.9,1.6,High,e_wallet
11/7/2018,8:05:16,2,82957,Female,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,Medium,credit_card
11/7/2018,21:38:12,2,73915,Female,Web,Member,Fashion,Shirts,196,5,0.2,96.4,9.6,Medium,credit_card
11/7/2018,7:22:19,8,84889,Female,Web,Member,Fashion,Casula Shoes,122,3,0.4,27.4,2.7,Medium,credit_card
11/7/2018,21:57:02,10,94004,Female,Web,Member,Fashion,Fossil Watch,159,5,0.1,71.1,7.1,Medium,credit_card
11/7/2018,20:35:24,5,95470,Female,Web,Member,Fashion,Suits,109,5,0.4,7.2,0.7,Medium,credit_card
11/7/2018,11:35:42,2,76213,Female,Web,Member,Fashion,Jeans,218,4,0.4,103.1,10.3,Medium,credit_card
11/7/2018,1:12:28,7,66601,Female,Web,Member,Fashion,Casula Shoes,122,2,0.5,29.8,3,Medium,credit_card
11/7/2018,10:07:19,4,96488,Female,Web,Member,Fashion,Fossil Watch,159,5,0.1,71.1,7.1,Medium,money_order
11/7/2018,19:13:54,6,82365,Female,Web,Member,Fashion,Sneakers,62,1,0.2,62,6.2,Medium,e_wallet
11/7/2018,11:14:48,9,84696,Female,Web,Member,Fashion,Jeans,218,4,0.3,111.8,11.2,Medium,money_order
11/7/2018,14:03:46,9,65097,Female,Mobile,Guest,Fashion,Suits,109,1,0.3,25.7,2.6,Medium,money_order
11/7/2018,22:18:37,4,95905,Female,Web,Member,Fashion,Suits,109,2,0.1,26.8,2.7,Medium,credit_card
11/7/2018,19:58:03,9,85571,Male,Web,Member,Fashion,Titak watch,228,1,0.4,138.9,13.9,Medium,credit_card
11/7/2018,23:08:38,10,78936,Male,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Medium,credit_card
11/7/2018,23:40:56,1,87138,Male,Web,Member,Home & Furniture,Sofa Covers,216,1,0.2,127.4,12.7,Medium,money_order
11/7/2018,16:23:50,8,85845,Male,Web,Member,Home & Furniture,Curtains,34,1,0.4,34,3.4,Medium,e_wallet
11/7/2018,14:58:25,3,89852,Male,Web,Member,Home & Furniture,Curtains,34,3,0.2,11.3,1.1,Medium,money_order
11/7/2018,12:12:03,1,95381,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.2,46.4,4.6,Medium,credit_card
11/7/2018,10:00:25,2,82731,Male,Web,Member,Home & Furniture,Dinner Crockery,133,5,0.4,26.4,2.6,Medium,e_wallet
11/7/2018,14:23:49,4,78278,Male,Web,Member,Home & Furniture,Beds,78,1,0.2,78,7.8,Medium,credit_card
11/7/2018,22:32:42,4,89834,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.3,41,4.1,Medium,money_order
11/7/2018,22:25:05,2,74729,Male,Web,Member,Home & Furniture,Bed Sheets,211,3,0.4,105.7,10.6,Medium,credit_card
11/7/2018,20:12:26,6,82263,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.3,19.2,1.9,Medium,credit_card
11/7/2018,13:53:07,7,93510,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.2,40.3,4,Medium,credit_card
11/7/2018,21:39:59,10,89085,Male,Web,Member,Home & Furniture,Umbrellas,70,5,0.2,14,1.4,Medium,credit_card
11/7/2018,10:26:28,5,72337,Male,Web,Member,Home & Furniture,Curtains,34,5,0.2,6.8,0.7,Medium,credit_card
11/7/2018,15:17:28,3,65779,Male,Web,Member,Home & Furniture,Dinning Tables,119,1,0.3,33.1,3.3,Medium,credit_card
11/7/2018,10:57:10,8,90641,Male,Web,Member,Home & Furniture,Umbrellas,70,3,0.4,23.3,2.3,Medium,money_order
11/7/2018,10:55:34,3,61536,Male,Web,Member,Home & Furniture,Bed Sheets,211,5,0.3,78.3,7.8,Medium,credit_card
11/7/2018,9:30:10,3,92939,Male,Web,Member,Home & Furniture,Sofas,67,3,0.2,22.3,2.2,Low,money_order
11/7/2018,10:50:46,10,64169,Male,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,70,7,Medium,credit_card
11/7/2018,1:54:50,3,92667,Male,Web,Member,Home & Furniture,Beds,78,3,0.3,26,2.6,Medium,credit_card
11/7/2018,19:13:29,2,71500,Female,Mobile,Member,Home & Furniture,Dinning Tables,119,4,0.2,29.5,2.9,Medium,credit_card
11/7/2018,21:14:53,10,71127,Male,Web,Member,Home & Furniture,Shoe Rack,124,3,0.3,25.4,2.5,Medium,credit_card
11/8/2018,8:38:49,8,41066,Female,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.1,31.2,3.1,Critical,credit_card
11/8/2018,21:11:25,4,28323,Male,Web,Guest,Auto & Accessories,Car & Bike Care,118,5,0.3,8.5,0.9,Medium,credit_card
11/8/2018,10:49:59,8,54781,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.3,32,3.2,Medium,debit_card
11/8/2018,1:23:58,6,59193,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,24,2.4,High,credit_card
11/8/2018,10:46:08,6,48095,Male,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.1,32.3,3.2,High,credit_card
11/8/2018,14:47:01,4,24701,Male,Web,Member,Auto & Accessories,Tyre,250,1,0.3,157.5,15.8,Critical,credit_card
11/8/2018,12:55:10,3,36106,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,57.2,5.7,Critical,credit_card
11/8/2018,16:39:19,7,36426,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,144.1,14.4,Medium,credit_card
11/8/2018,11:30:30,9,15720,Male,Web,Member,Auto & Accessories,Car Speakers,211,5,0.1,120.5,12,Critical,credit_card
11/8/2018,1:15:06,2,39314,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,4,0.3,104.8,10.5,Medium,credit_card
11/8/2018,19:27:03,4,45549,Female,Web,Member,Auto & Accessories,Tyre,250,4,0.3,120,12,Critical,credit_card
11/8/2018,19:54:44,10,50214,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,24.9,2.5,Critical,credit_card
11/8/2018,18:25:48,7,24878,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.3,137.1,13.7,High,money_order
11/8/2018,13:24:36,1,54583,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.2,35.6,3.6,Medium,credit_card
11/8/2018,10:25:10,8,36057,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.3,31.2,3.1,Medium,money_order
11/8/2018,17:41:10,4,41688,Male,Web,Member,Auto & Accessories,Car Media Players,140,4,0.3,43.2,4.3,Critical,credit_card
11/8/2018,10:23:10,3,59917,Male,Web,Member,Auto & Accessories,Car & Bike Care,118,1,0.2,35.6,3.6,Critical,credit_card
11/8/2018,22:21:23,6,54448,Male,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.3,72,7.2,Medium,money_order
11/8/2018,21:52:09,9,23224,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,1,0.3,29.4,2.9,Critical,money_order
11/8/2018,21:18:55,7,32056,Male,Web,Member,Auto & Accessories,Tyre,250,5,0.3,120,12,Critical,credit_card
11/8/2018,23:22:13,7,39806,Male,Web,Member,Auto & Accessories,Car Body Covers,117,5,0.3,13.6,1.4,High,credit_card
11/8/2018,14:58:28,6,37329,Female,Web,Member,Auto & Accessories,Car Body Covers,117,4,0.3,18.3,1.8,High,credit_card
11/8/2018,11:24:19,5,49998,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,1,0.2,146.4,14.6,Medium,credit_card
11/8/2018,15:14:17,6,25693,Male,Web,Member,Auto & Accessories,Car Media Players,140,1,0.3,51.6,5.2,Medium,credit_card
11/8/2018,13:33:11,10,14418,Male,Web,Member,Auto & Accessories,Car Body Covers,117,1,0.1,35.8,3.6,Critical,money_order
11/8/2018,14:40:51,5,43699,Male,Web,Member,Fashion,Sneakers,62,2,0.5,31,3.1,High,credit_card
11/8/2018,15:04:25,10,49168,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,22.5,2.2,Medium,credit_card
11/8/2018,15:42:27,3,20391,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,123.8,12.4,High,money_order
11/8/2018,18:41:32,3,31125,Male,Web,Member,Fashion,Running Shoes,224,5,0.5,88,8.8,High,credit_card
11/8/2018,17:45:00,5,34347,Male,Web,Member,Fashion,Running Shoes,224,3,0.5,137.3,13.7,High,credit_card
11/8/2018,19:38:41,9,45588,Male,Web,Member,Fashion,Formal Shoes,213,3,0.4,107.4,10.7,Critical,credit_card
11/8/2018,13:03:35,10,19812,Female,Web,Member,Fashion,Sneakers,62,1,0.5,62,6.2,High,credit_card
11/8/2018,11:46:42,2,36273,Female,Web,Member,Fashion,Formal Shoes,213,1,0.4,116,11.6,Medium,credit_card
11/8/2018,9:13:34,9,57140,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,37.1,3.7,Medium,money_order
11/8/2018,17:31:13,1,33007,Male,Web,Member,Fashion,Titak watch,228,5,0.4,125.2,12.5,Critical,credit_card
11/8/2018,20:27:07,1,12133,Male,Web,Member,Fashion,Fossil Watch,159,5,0.5,71.1,7.1,Critical,credit_card
11/8/2018,17:21:10,1,14239,Male,Web,Member,Fashion,T - Shirts,248,3,0.4,153.1,15.3,High,credit_card
11/8/2018,18:35:12,1,37355,Male,Web,Member,Fashion,Jeans,218,2,0.4,129.3,12.9,Critical,credit_card
11/8/2018,1:57:45,1,44502,Male,Web,Member,Fashion,Shirts,196,2,0.5,96.4,9.6,High,credit_card
11/8/2018,19:07:27,1,19109,Male,Web,Member,Fashion,Titak watch,228,5,0.5,113.8,11.4,High,money_order
11/8/2018,10:28:00,1,48648,Female,Web,Member,Fashion,Running Shoes,224,3,0.5,137.3,13.7,High,credit_card
11/8/2018,19:19:54,1,51708,Male,Web,Member,Fashion,Shirts,196,1,0.5,108.2,10.8,High,credit_card
11/8/2018,11:14:31,1,36094,Male,Web,Member,Fashion,Shirts,196,1,0.5,92.5,9.2,Medium,credit_card
11/8/2018,23:05:02,1,44757,Male,Web,Member,Fashion,Formal Shoes,213,5,0.5,101.1,10.1,High,credit_card
11/8/2018,0:53:24,1,42025,Male,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,Medium,credit_card
11/8/2018,17:42:25,1,44062,Male,Web,Member,Fashion,Casula Shoes,122,5,0.5,23.7,2.4,Medium,credit_card
11/8/2018,12:17:57,1,47893,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,38.3,3.8,High,credit_card
11/8/2018,23:24:43,1,14684,Male,Web,Member,Fashion,Fossil Watch,159,3,0.4,69.5,6.9,High,credit_card
11/8/2018,11:48:30,1,15659,Male,Web,Member,Fashion,Formal Shoes,213,3,0.5,113.8,11.4,High,money_order
11/8/2018,12:00:12,1,42190,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,17.6,1.8,High,debit_card
11/8/2018,17:27:37,1,31242,Male,Web,Member,Fashion,Shirts,196,2,0.5,104.2,10.4,High,credit_card
11/8/2018,0:23:12,1,12641,Male,Web,Member,Fashion,Jeans,218,3,0.4,124.9,12.5,High,credit_card
11/8/2018,22:32:21,10,10448,Male,Web,Member,Fashion,Shirts,196,1,0.5,106.2,10.6,Medium,credit_card
11/8/2018,17:29:15,7,33154,Male,Web,Member,Fashion,Suits,109,1,0.5,23.6,2.4,High,credit_card
11/8/2018,16:40:58,8,31636,Female,Web,Guest,Fashion,Formal Shoes,213,5,0.4,111.7,11.2,Critical,credit_card
11/8/2018,23:53:42,1,37890,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,77.4,7.7,Critical,credit_card
11/8/2018,19:35:37,5,28435,Male,Web,Member,Fashion,Fossil Watch,159,1,0.5,71.1,7.1,High,credit_card
11/8/2018,15:30:51,7,43281,Male,Web,Member,Fashion,Suits,109,1,0.4,24.6,2.5,Critical,credit_card
11/8/2018,16:05:52,9,22837,Female,Web,Member,Fashion,Jeans,218,1,0.4,124.9,12.5,High,credit_card
11/8/2018,10:08:47,2,55504,Male,Web,Member,Fashion,Casula Shoes,122,5,0.4,17.6,1.8,High,credit_card
11/8/2018,20:13:05,9,58100,Male,Web,Member,Fashion,Suits,109,1,0.5,27.9,2.8,Critical,credit_card
11/8/2018,14:33:34,10,26597,Female,Web,Member,Fashion,Sneakers,62,5,0.3,12.4,1.2,High,money_order
11/8/2018,18:31:54,5,43659,Male,Web,Member,Fashion,Running Shoes,224,1,0.4,135,13.5,High,credit_card
11/8/2018,14:28:38,5,28052,Male,Web,Member,Fashion,Shirts,196,5,0.4,76.8,7.7,Medium,credit_card
11/8/2018,17:42:30,6,17255,Male,Web,Member,Fashion,Sneakers,62,1,0.4,62,6.2,Medium,credit_card
11/8/2018,13:37:37,2,42971,Female,Web,Member,Fashion,Jeans,218,1,0.4,129.3,12.9,Medium,credit_card
11/8/2018,14:13:58,4,50528,Female,Web,Member,Fashion,Shirts,196,5,0.4,96.4,9.6,High,credit_card
11/8/2018,16:13:36,5,51337,Female,Web,Member,Fashion,Casula Shoes,122,2,0.4,37.1,3.7,High,credit_card
11/8/2018,17:52:59,7,53686,Female,Web,Member,Auto & Accessories,Bike Tyres,72,1,0.1,72,7.2,High,credit_card
11/8/2018,13:44:54,1,31749,Male,Web,Member,Auto & Accessories,Car Mat,54,4,0.1,13.5,1.4,Medium,credit_card
11/8/2018,22:23:39,10,20392,Female,Web,Member,Auto & Accessories,Car Speakers,211,1,0.2,109.9,11,Medium,credit_card
11/8/2018,23:03:48,4,26597,Male,Web,Member,Auto & Accessories,Car Seat Covers,114,3,0.2,20.3,2,High,credit_card
11/8/2018,14:20:27,2,48154,Female,Web,Member,Auto & Accessories,Car Media Players,140,1,0.1,58.6,5.9,Medium,money_order
11/8/2018,19:44:39,6,39758,Female,Web,Member,Auto & Accessories,Car Mat,54,4,0.2,13.5,1.4,Medium,credit_card
11/8/2018,12:23:10,5,11368,Female,Web,Member,Auto & Accessories,Car & Bike Care,118,2,0.1,35.6,3.6,Medium,credit_card
11/8/2018,17:22:23,4,31750,Female,Web,Member,Auto & Accessories,Car Speakers,211,2,0.2,109.9,11,Critical,credit_card
11/8/2018,6:32:12,4,44539,Male,Web,Member,Auto & Accessories,Car Speakers,211,2,0.2,109.9,11,Critical,credit_card
11/8/2018,12:58:54,5,30609,Male,Web,Member,Auto & Accessories,Car Pillow & Neck Rest,231,2,0.2,141.8,14.2,Medium,money_order
11/8/2018,16:43:17,3,42910,Female,Web,Member,Auto & Accessories,Tyre,250,3,0.1,162.5,16.3,High,credit_card
11/8/2018,20:42:39,4,12723,Male,Web,Member,Electronic,Tablet,199,1,0.2,99.1,9.9,High,credit_card
11/8/2018,11:55:41,6,24961,Female,Web,Member,Electronic,Keyboard,33,1,0.2,33,3.3,High,credit_card
11/8/2018,9:44:01,1,58780,Male,Web,Member,Electronic,Mouse,111,2,0.2,22.1,2.2,Medium,credit_card
11/8/2018,10:29:26,1,32664,Female,Web,Member,Electronic,Keyboard,33,3,0.2,11,1.1,High,credit_card
11/8/2018,20:03:46,7,19366,Male,Web,Member,Electronic,Mouse,111,4,0.1,17.7,1.8,Medium,credit_card
11/8/2018,21:31:55,4,36040,Male,Web,Member,Electronic,Fans,149,1,0.1,64.5,6.5,High,credit_card
11/8/2018,14:01:48,5,58541,Female,Web,Member,Electronic,LED,192,4,0.1,89,8.9,Medium,credit_card
11/8/2018,9:44:50,3,32487,Female,Web,Member,Electronic,Samsung Mobile,220,3,0.2,126.8,12.7,Medium,money_order
11/8/2018,9:55:41,5,58472,Female,Web,Member,Electronic,Tablet,199,3,0.2,107.1,10.7,High,credit_card
11/8/2018,18:12:16,10,17990,Female,Web,Member,Electronic,Tablet,199,4,0.2,103.1,10.3,High,credit_card
11/8/2018,11:42:44,3,29572,Female,Web,Member,Electronic,LCD,65,2,0.2,32.5,3.3,Medium,credit_card
11/8/2018,19:23:13,3,45106,Female,Web,Member,Electronic,LED,192,1,0.2,73.6,7.4,High,credit_card
11/8/2018,20:43:49,5,34225,Male,Web,Member,Electronic,Keyboard,33,2,0.2,16.5,1.7,High,credit_card
11/8/2018,15:18:04,4,57143,Male,Web,Member,Electronic,Speakers,130,3,0.2,30.5,3.1,High,money_order
11/8/2018,11:35:12,8,20413,Male,Web,Member,Electronic,Watch,104,1,0.2,19.8,2,Medium,credit_card
11/8/2018,16:19:13,5,39142,Male,Web,Member,Electronic,Iron,222,4,0.2,97.6,9.8,Medium,credit_card
11/8/2018,18:52:43,8,33526,Male,Web,Member,Electronic,Mixer/Juicer,83,2,0.1,1.3,0.1,High,credit_card
11/8/2018,18:37:57,10,10365,Male,Web,Member,Electronic,Iron,222,1,0.2,133.1,13.3,Medium,money_order
11/8/2018,15:17:46,9,12392,Female,Web,Member,Electronic,LED,192,2,0.1,108.2,10.8,High,money_order
11/8/2018,9:52:44,9,43902,Female,Web,Member,Fashion,Jeans,218,1,0.5,105.3,10.5,High,credit_card
11/8/2018,15:15:17,3,33770,Male,Web,Member,Fashion,Titak watch,228,1,0.2,143.4,14.3,High,credit_card
11/8/2018,8:40:03,4,47195,Female,Web,Member,Fashion,Jeans,218,1,0.5,127.1,12.7,High,e_wallet
11/8/2018,8:46:02,4,41227,Male,Web,Member,Fashion,Running Shoes,224,2,0.5,121.6,12.2,Medium,credit_card
11/8/2018,12:09:55,3,16894,Male,Web,Member,Fashion,Titak watch,228,1,0.2,143.4,14.3,Medium,credit_card
11/8/2018,21:09:28,10,22888,Female,Web,Member,Fashion,Fossil Watch,159,1,0.5,71.1,7.1,Medium,credit_card
11/8/2018,15:37:05,10,54695,Male,Web,Member,Fashion,Fossil Watch,159,1,0.1,77.4,7.7,Low,money_order
11/8/2018,8:49:10,6,13955,Male,Web,Member,Fashion,Formal Shoes,213,2,0.2,124.5,12.4,Medium,credit_card
11/8/2018,11:51:56,5,20031,Male,Web,Member,Fashion,T - Shirts,248,1,0.3,138.2,13.8,High,credit_card
11/8/2018,9:53:50,10,20628,Male,Web,Member,Fashion,Sports Wear,85,1,0.2,3.3,0.3,Medium,credit_card
11/8/2018,21:14:14,4,16819,Female,Web,Member,Fashion,Fossil Watch,159,5,0.4,47.2,4.7,Medium,e_wallet
11/8/2018,10:00:35,7,15749,Male,Web,Member,Fashion,Fossil Watch,159,2,0.5,63.1,6.3,Low,credit_card
11/8/2018,19:15:04,7,11712,Male,Web,Member,Fashion,Suits,109,2,0.4,20.3,2,High,credit_card
11/8/2018,19:48:41,10,20837,Male,Web,Member,Fashion,Shirts,196,2,0.2,108.2,10.8,High,credit_card
11/8/2018,21:19:23,7,59764,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,23.7,2.4,High,credit_card
11/8/2018,14:24:20,9,53653,Male,Web,Member,Fashion,Casula Shoes,122,1,0.5,35.9,3.6,Medium,e_wallet
11/8/2018,9:14:56,9,58278,Male,Web,Member,Fashion,Suits,109,2,0.3,22.5,2.2,Medium,money_order
11/8/2018,10:50:05,9,41453,Female,Web,Member,Fashion,Casula Shoes,122,1,0.4,37.1,3.7,Medium,credit_card
11/8/2018,22:32:21,9,33820,Male,Web,Member,Fashion,Fossil Watch,159,1,0.3,64.7,6.5,Medium,credit_card
11/8/2018,19:30:33,9,56098,Female,Web,Member,Fashion,Running Shoes,224,1,0.5,99.2,9.9,High,money_order
11/8/2018,16:05:08,7,55822,Male,Web,Member,Fashion,Formal Shoes,213,2,0.5,111.7,11.2,Medium,money_order
11/8/2018,22:13:19,5,27159,Male,Web,Member,Fashion,Running Shoes,224,1,0.2,130.6,13.1,High,credit_card
11/8/2018,16:35:30,10,11244,Female,Web,Member,Fashion,Shirts,196,5,0.1,106.2,10.6,Medium,money_order
11/8/2018,0:57:46,3,44436,Male,Mobile,Guest,Fashion,Jeans,218,1,0.3,131.5,13.1,Medium,credit_card
11/8/2018,22:40:21,2,52888,Male,Mobile,Member,Fashion,Suits,109,1,0.5,23.6,2.4,Medium,money_order
11/8/2018,15:42:36,1,52888,Male,Mobile,Member,Fashion,Shirts,196,1,0.4,108.2,10.8,Low,credit_card
11/8/2018,14:53:46,7,19957,Male,Mobile,Member,Fashion,Sneakers,62,1,0.3,15.5,1.6,High,money_order
11/8/2018,10:25:55,4,56081,Male,Mobile,Guest,Fashion,Running Shoes,224,5,0.1,132.8,13.3,High,credit_card
11/8/2018,13:48:59,7,97183,Male,Mobile,Member,Fashion,Formal Shoes,213,1,0.3,113.8,11.4,Medium,e_wallet
11/8/2018,22:05:59,3,88168,Male,Mobile,Guest,Fashion,Fossil Watch,159,5,0.2,63.1,6.3,Medium,money_order
11/8/2018,16:43:48,8,97403,Male,Mobile,Member,Fashion,Sports Wear,85,1,0.3,2.5,0.2,Medium,credit_card
11/8/2018,23:31:24,8,80316,Male,Web,Guest,Home & Furniture,Curtains,34,4,0.2,8.5,0.9,High,credit_card
11/8/2018,0:43:30,6,65217,Male,Web,Member,Home & Furniture,Dinner Crockery,133,3,0.3,41,4.1,Medium,credit_card
11/8/2018,16:41:37,9,82254,Female,Web,Member,Home & Furniture,Shoe Rack,124,3,0.2,36.6,3.7,Low,money_order
11/8/2018,15:50:08,9,69863,Male,Web,Member,Home & Furniture,Shoe Rack,124,4,0.4,24.2,2.4,High,credit_card
11/8/2018,21:09:45,5,81341,Female,Web,Member,Home & Furniture,Towels,228,4,0.3,120.6,12.1,Medium,credit_card
11/8/2018,16:42:33,3,76443,Female,Web,Member,Home & Furniture,Towels,228,4,0.2,138.9,13.9,Medium,credit_card
11/8/2018,16:44:41,4,63995,Female,Web,Member,Home & Furniture,Umbrellas,70,1,0.4,35,3.5,Medium,credit_card
11/8/2018,20:25:21,1,66373,Male,Web,Guest,Home & Furniture,Beds,78,5,0.3,15.6,1.6,Medium,money_order
11/8/2018,8:20:20,2,61199,Female,Web,Member,Home & Furniture,Dinner Crockery,133,4,0.3,26.4,2.6,Low,credit_card
11/8/2018,10:47:10,6,87624,Female,Mobile,Member,Home & Furniture,Dinner Crockery,133,1,0.3,45,4.5,High,e_wallet
11/8/2018,23:46:22,9,64858,Female,Mobile,Member,Home & Furniture,Sofas,67,5,0.4,13.4,1.3,Medium,money_order
11/8/2018,13:48:22,7,73370,Female,Web,Member,Home & Furniture,Umbrellas,70,3,0.2,23.3,2.3,Medium,credit_card
11/8/2018,13:10:28,6,77905,Male,Web,Member,Home & Furniture,Sofas,67,3,0.4,22.3,2.2,High,credit_card
11/8/2018,11:27:03,2,86036,Male,Web,Guest,Home & Furniture,Beds,78,4,0.4,19.5,2,Medium,credit_card
11/8/2018,8:45:33,4,80876,Female,Web,Member,Home & Furniture,Shoe Rack,124,1,0.2,39,3.9,High,e_wallet
11/8/2018,17:06:34,10,74546,Female,Web,Member,Home & Furniture,Towels,228,1,0.2,138.9,13.9,Medium,money_order
11/8/2018,19:38:41,1,79428,Female,Web,Member,Home & Furniture,Curtains,34,1,0.3,17,1.7,Medium,credit_card
11/8/2018,23:30:40,7,61032,Female,Web,Member,Home & Furniture,Dinning Tables,119,1,0.2,37.8,3.8,High,credit_card
11/8/2018,14:18:50,3,62297,Female,Web,Member,Home & Furniture,Umbrellas,70,3,0.3,23.3,2.3,Medium,credit_card
